Date,Adjusted Close,High (est),Low (est)
2001-05-23,29.0381125227,0,0
2001-05-22,29.0381125227,0,0
2001-05-21,29.0381125227,0,0
2001-05-18,29.0381125227,0,0
2001-05-17,29.0381125227,0,0
2001-05-16,29.0381125227,0,0
2001-05-15,29.0381125227,0.034825,0.034055
2001-05-14,28.9523588934,0,0
2001-05-11,28.9523588934,0,0
2001-05-10,28.9523588934,0,0
2001-05-09,28.9523588934,0,0
2001-05-08,28.9523588934,0,0
2001-05-07,28.9523588934,0,0
2001-05-04,28.9523588934,0,0
2001-05-03,28.9329248004,0,0
2001-05-02,28.9329248004,0,0
2001-05-01,28.9329248004,0.034955,0.034175
2001-04-30,28.9523588934,0,0
2001-04-27,28.8706105845,0,0
2001-04-26,28.8706105845,0.035031,0.034248
2001-04-25,28.851369286,0,0
2001-04-24,28.9329248004,0,0
2001-04-23,28.9329248004,0,0
2001-04-20,28.9329248004,0.034955,0.034175
2001-04-19,28.9523588934,0,0
2001-04-18,28.8706105845,0.035031,0.034248
2001-04-17,28.851369286,0,0
2001-04-16,28.851369286,0,0
2001-04-13,28.851369286,0,0
2001-04-12,28.851369286,0,0
2001-04-11,28.8706105845,0.035031,0.034248
2001-04-10,28.851369286,0,0
2001-04-09,28.851369286,0,0
2001-04-06,28.8395540251,0,0
2001-04-05,28.8395540251,0,0
2001-04-04,28.8395540251,0,0
2001-04-03,28.8395540251,0.035068,0.034285
2001-04-02,28.7653894834,0.035182,0.034351
2001-03-30,28.7855933862,0,0
2001-03-29,28.7855933862,0,0
2001-03-28,28.7059363876,0,0
2001-03-27,28.7059363876,0,0
2001-03-26,28.7059363876,0,0
2001-03-23,28.7059363876,0,0
2001-03-22,28.7059363876,0.035255,0.034422
2001-03-21,28.6847744086,0,0
2001-03-20,28.6847744086,0,0
2001-03-19,28.6847744086,0,0
2001-03-16,28.6847744086,0,0
2001-03-15,28.6847744086,0,0
2001-03-14,28.6847744086,0,0
2001-03-13,28.6847744086,0,0
2001-03-12,28.6847744086,0,0
2001-03-09,28.6847744086,0,0
2001-03-08,28.6847744086,0,0
2001-03-07,28.6847744086,0,0
2001-03-06,28.6847744086,0,0
2001-03-05,28.6847744086,0,0
2001-03-02,28.6847744086,0,0
2001-03-01,28.6847744086,0,0
2001-02-28,28.7653894834,0,0
2001-02-27,28.7653894834,0.035182,0.034351
2001-02-26,28.7527351039,0,0
2001-02-23,28.6847744086,0,0
2001-02-22,28.6847744086,0,0
2001-02-21,28.7059363876,0,0
2001-02-20,28.7059363876,0.035255,0.034422
2001-02-19,28.6847744086,0,0
2001-02-16,28.6847744086,0,0
2001-02-15,28.7059363876,0,0
2001-02-14,28.7059363876,0.035255,0.034422
2001-02-13,28.6218848656,0,0
2001-02-12,28.6218848656,0,0
2001-02-09,28.5400345334,0,0
2001-02-08,28.4588129829,0,0
2001-02-07,28.4588129829,0,0
2001-02-06,28.4588129829,0,0
2001-02-05,28.4588129829,0,0
2001-02-02,28.4588129829,0,0
2001-02-01,28.4588129829,0,0
2001-01-31,28.37869668,0,0
2001-01-30,28.37869668,0,0
2001-01-29,28.37869668,0,0
2001-01-26,28.37869668,0,0
2001-01-25,28.37869668,0,0
2001-01-24,28.37869668,0,0
2001-01-23,28.37869668,0.035631,0.034849
2001-01-22,28.3568884553,0,0
2001-01-19,28.3568884553,0.035701,0.034833
2001-01-18,28.37869668,0.035631,0.034849
2001-01-17,28.3568884553,0,0
2001-01-16,28.3568884553,0,0
2001-01-15,28.3568884553,0,0
2001-01-12,28.3568884553,0.035701,0.034833
2001-01-11,28.4699940498,0,0
2001-01-10,28.4699940498,0,0
2001-01-09,28.4699940498,0,0
2001-01-08,28.4699940498,0,0
2001-01-05,28.4699940498,0.035517,0.034737
2001-01-04,28.5400345334,0,0
2001-01-03,28.5213125508,0,0
2001-01-02,28.5400345334,0,0
2001-01-01,28.5400345334,0,0
2000-12-29,28.4588129829,0,0
2000-12-28,28.3181831054,0.035707,0.034923
2000-12-27,28.1135788586,0.036015,0.035131
2000-12-26,27.9800110801,0,0
2000-12-25,27.9800110801,0,0
2000-12-22,27.9800110801,0,0
2000-12-21,27.9641276171,0,0
2000-12-20,27.9641276171,0,0
2000-12-19,27.9800110801,0,0
2000-12-18,27.9641276171,0,0
2000-12-15,27.9641276171,0,0
2000-12-14,27.9800110801,0,0
2000-12-13,27.9641276171,0,0
2000-12-12,27.9641276171,0,0
2000-12-11,27.9800110801,0,0
2000-12-08,27.9018635655,0,0
2000-12-07,27.9018635655,0,0
2000-12-06,27.9018635655,0,0
2000-12-05,27.9018635655,0,0
2000-12-04,27.8828030024,0.036302,0.035432
2000-12-01,27.9018635655,0,0
2000-11-30,27.8828030024,0,0
2000-11-29,27.8828030024,0,0
2000-11-28,27.8828030024,0,0
2000-11-27,27.8828030024,0,0
2000-11-24,27.8828030024,0.036302,0.035432
2000-11-23,27.9018635655,0,0
2000-11-22,27.8275581874,0,0
2000-11-21,27.8275581874,0.036374,0.035502
2000-11-20,27.8082896511,0,0
2000-11-17,27.8275581874,0.036374,0.035502
2000-11-16,27.8082896511,0,0
2000-11-15,27.8082896511,0,0
2000-11-14,27.8082896511,0,0
2000-11-13,27.8275581874,0.036374,0.035502
2000-11-10,27.8082896511,0,0
2000-11-09,27.8082896511,0,0
2000-11-08,27.8275581874,0.036374,0.035502
2000-11-07,27.8082896511,0,0
2000-11-06,27.8828030024,0,0
2000-11-03,27.8828030024,0,0
2000-11-02,27.8828030024,0,0
2000-11-01,27.8828030024,0,0
2000-10-31,27.8828030024,0,0
2000-10-30,27.8828030024,0.036302,0.035432
2000-10-27,27.9018635655,0,0
2000-10-26,27.9018635655,0,0
2000-10-25,27.9018635655,0,0
2000-10-24,27.9018635655,0,0
2000-10-23,27.9018635655,0,0
2000-10-20,27.9018635655,0,0
2000-10-19,27.9018635655,0,0
2000-10-18,27.8828030024,0,0
2000-10-17,27.8828030024,0,0
2000-10-16,27.8828030024,0.036302,0.035432
2000-10-13,27.9018635655,0,0
2000-10-12,27.8828030024,0.036302,0.035432
2000-10-11,27.9018635655,0,0
2000-10-10,27.9018635655,0,0
2000-10-09,27.9018635655,0,0
2000-10-06,27.8275581874,0,0
2000-10-05,27.8275581874,0.036374,0.035502
2000-10-04,27.8082896511,0,0
2000-10-03,27.8082896511,0,0
2000-10-02,27.8082896511,0,0
2000-09-29,27.8082896511,0,0
2000-09-28,27.8082896511,0,0
2000-09-27,27.8275581874,0,0
2000-09-26,27.8275581874,0,0
2000-09-25,27.8275581874,0.036374,0.035502
2000-09-22,27.8082896511,0,0
2000-09-21,27.8275581874,0.036374,0.035502
2000-09-20,27.8082896511,0,0
2000-09-19,27.8082896511,0,0
2000-09-18,27.8082896511,0,0
2000-09-15,27.8082896511,0,0
2000-09-14,27.8082896511,0,0
2000-09-13,27.8275581874,0,0
2000-09-12,27.8275581874,0,0
2000-09-11,27.8275581874,0,0
2000-09-08,27.8275581874,0,0
2000-09-07,27.8275581874,0,0
2000-09-06,27.8275581874,0.036374,0.035502
2000-09-05,27.7473327876,0,0
2000-09-04,27.7473327876,0,0
2000-09-01,27.7473327876,0,0
2000-08-31,27.7473327876,0,0
2000-08-30,27.7473327876,0,0
2000-08-29,27.7294053706,0,0
2000-08-28,27.7294053706,0,0
2000-08-25,27.7294053706,0,0
2000-08-24,27.7294053706,0,0
2000-08-23,27.7294053706,0,0
2000-08-22,27.7294053706,0,0
2000-08-21,27.7294053706,0.036473,0.035657
2000-08-18,27.7473327876,0,0
2000-08-17,27.7473327876,0,0
2000-08-16,27.7473327876,0,0
2000-08-15,27.6723155087,0,0
2000-08-14,27.6723155087,0,0
2000-08-11,27.6723155087,0.036549,0.03573
2000-08-10,27.6520378169,0.036593,0.03574
2000-08-09,27.7294053706,0.036473,0.035657
2000-08-08,27.7473327876,0,0
2000-08-07,27.7294053706,0.036473,0.035657
2000-08-04,27.8082896511,0,0
2000-08-03,27.8082896511,0,0
2000-08-02,27.8275581874,0,0
2000-08-01,27.8275581874,0,0
2000-07-31,27.8275581874,0.036374,0.035502
2000-07-28,27.7168776383,0,0
2000-07-27,27.6520378169,0.036593,0.03574
2000-07-26,27.6723155087,0.036549,0.03573
2000-07-25,27.5966365219,0,0
2000-07-24,27.5966365219,0.036666,0.035811
2000-07-21,27.6053212017,0.036632,0.035823
2000-07-20,27.7294053706,0.036473,0.035657
2000-07-19,27.8082896511,0,0
2000-07-18,27.8828030024,0,0
2000-07-17,27.8828030024,0,0
2000-07-14,27.8828030024,0,0
2000-07-13,27.8828030024,0.036302,0.035432
2000-07-12,27.9641276171,0,0
2000-07-11,28.0424675128,0,0
2000-07-10,28.0424675128,0,0
2000-07-07,28.0424675128,0,0
2000-07-06,28.0424675128,0,0
2000-07-05,28.058755033,0,0
2000-07-04,28.058755033,0,0
2000-07-03,28.058755033,0,0
2000-06-30,28.058755033,0,0
2000-06-29,28.0424675128,0,0
2000-06-28,28.121089411,0,0
2000-06-27,28.121089411,0,0
2000-06-26,28.19681376,0,0
2000-06-23,28.19681376,0.035908,0.035027
2000-06-22,28.2768644351,0,0
2000-06-21,28.2768644351,0.035799,0.034935
2000-06-20,28.3568884553,0,0
2000-06-19,28.3568884553,0,0
2000-06-16,28.3568884553,0,0
2000-06-15,28.3568884553,0.035701,0.034833
2000-06-14,28.3484477807,0,0
2000-06-13,28.3484477807,0,0
2000-06-12,28.3484477807,0.035669,0.034886
2000-06-09,28.2768644351,0.035799,0.034935
2000-06-08,28.3568884553,0,0
2000-06-07,28.3568884553,0,0
2000-06-06,28.3568884553,0.035701,0.034833
2000-06-05,28.37869668,0.035631,0.034849
2000-06-02,28.3003916774,0.035773,0.034903
2000-06-01,28.2768644351,0,0
2000-05-31,28.2768644351,0,0
2000-05-30,28.2768644351,0,0
2000-05-29,28.2768644351,0.035799,0.034935
2000-05-26,28.3568884553,0,0
2000-05-25,28.3568884553,0,0
2000-05-24,28.3568884553,0,0
2000-05-23,28.3568884553,0,0
2000-05-22,28.3568884553,0,0
2000-05-19,28.3568884553,0.035701,0.034833
2000-05-18,28.3484477807,0.035669,0.034886
2000-05-17,28.2768644351,0,0
2000-05-16,28.2768644351,0,0
2000-05-15,28.2768644351,0.035799,0.034935
2000-05-12,28.3568884553,0,0
2000-05-11,28.3568884553,0.035701,0.034833
2000-05-10,28.4395503138,0,0
2000-05-09,28.4395503138,0,0
2000-05-08,28.4395503138,0,0
2000-05-05,28.4395503138,0,0
2000-05-04,28.4395503138,0,0
2000-05-03,28.4395503138,0,0
2000-05-02,28.4395503138,0,0
2000-05-01,28.4395503138,0.035555,0.034774
2000-04-28,28.5213125508,0,0
2000-04-27,28.5213125508,0,0
2000-04-26,28.5213125508,0,0
2000-04-25,28.6028917524,0,0
2000-04-24,28.6028917524,0,0
2000-04-21,28.6847744086,0,0
2000-04-20,28.6847744086,0,0
2000-04-19,28.7951255611,0.035145,0.034316
2000-04-18,28.7467839535,0.035181,0.034396
2000-04-17,28.5213125508,0,0
2000-04-14,28.6028917524,0,0
2000-04-13,28.6028917524,0,0
2000-04-12,28.6847744086,0,0
2000-04-11,28.6847744086,0,0
2000-04-10,28.6847744086,0,0
2000-04-07,28.6847744086,0,0
2000-04-06,28.7653894834,0,0
2000-04-05,28.7653894834,0.035182,0.034351
2000-04-04,28.7527351039,0,0
2000-04-03,28.5593520454,0,0
2000-03-31,28.5593520454,0,0
2000-03-30,28.37869668,0.035631,0.034849
2000-03-29,28.3568884553,0,0
2000-03-28,28.3568884553,0,0
2000-03-27,28.3568884553,0,0
2000-03-24,28.3568884553,0.035701,0.034833
2000-03-23,28.4395503138,0,0
2000-03-22,28.4395503138,0,0
2000-03-21,28.4395503138,0,0
2000-03-20,28.4395503138,0,0
2000-03-17,28.4395503138,0,0
2000-03-16,28.4395503138,0.035555,0.034774
2000-03-15,28.5213125508,0,0
2000-03-14,28.5213125508,0,0
2000-03-13,28.5213125508,0,0
2000-03-10,28.6028917524,0,0
2000-03-09,28.6028917524,0,0
2000-03-08,28.6028917524,0,0
2000-03-07,28.6028917524,0,0
2000-03-06,28.6218848656,0,0
2000-03-03,28.6028917524,0,0
2000-03-02,28.6847744086,0,0
2000-03-01,28.7059363876,0.035255,0.034422
2000-02-29,28.6847744086,0,0
2000-02-28,28.7653894834,0,0
2000-02-25,28.7653894834,0.035182,0.034351
2000-02-24,28.851369286,0,0
2000-02-23,28.8706105845,0.035031,0.034248
2000-02-22,28.7855933862,0,0
2000-02-21,28.7855933862,0,0
2000-02-18,28.7855933862,0,0
2000-02-17,28.7855933862,0,0
2000-02-16,28.7951255611,0,0
2000-02-15,28.7951255611,0.035145,0.034316
2000-02-14,28.80856421,0.035106,0.034322
2000-02-11,28.6847744086,0,0
2000-02-10,28.6847744086,0,0
2000-02-09,28.7653894834,0,0
2000-02-08,28.7653894834,0.035182,0.034351
2000-02-07,28.7855933862,0,0
2000-02-04,28.7855933862,0,0
2000-02-03,28.6763841374,0.035291,0.034458
2000-02-02,28.6028917524,0,0
2000-02-01,28.6218848656,0,0
2000-01-31,28.6218848656,0,0
2000-01-28,28.5400345334,0,0
2000-01-27,28.5400345334,0,0
2000-01-26,28.5400345334,0,0
2000-01-25,28.5213125508,0,0
2000-01-24,28.6028917524,0,0
2000-01-21,28.6028917524,0,0
2000-01-20,28.6028917524,0,0
2000-01-19,28.6218848656,0,0
2000-01-18,28.6218848656,0,0
2000-01-17,28.6028917524,0,0
2000-01-14,28.6847744086,0,0
2000-01-13,28.6763841374,0.035291,0.034458
2000-01-12,28.4151452724,0,0
2000-01-11,27.9211840816,0.036263,0.035373
2000-01-10,27.3922321108,0,0
2000-01-07,27.3922321108,0.036953,0.036066
2000-01-06,27.3639736868,0,0
2000-01-05,27.5197798418,0.036746,0.035934
2000-01-04,27.4456849894,0,0
2000-01-03,27.4456849894,0,0
1999-12-31,27.4456849894,0,0
1999-12-30,27.4456849894,0.036881,0.035996
1999-12-29,27.290788813,0.037089,0.036201
1999-12-28,26.9977672846,0,0
1999-12-27,26.9977672846,0.037503,0.036583
1999-12-24,26.8353356966,0,0
1999-12-23,26.8353356966,0,0
1999-12-22,26.8353356966,0,0
1999-12-21,26.8353356966,0,0
1999-12-20,26.8353356966,0,0
1999-12-17,26.8353356966,0,0
1999-12-16,26.8353356966,0.037718,0.036816
1999-12-15,26.9098600418,0,0
1999-12-14,26.9259455719,0,0
1999-12-13,26.9259455719,0,0
1999-12-10,26.9259455719,0,0
1999-12-09,26.9098600418,0,0
1999-12-08,26.8136771204,0,0
1999-12-07,26.5709404253,0,0
1999-12-06,26.5709404253,0,0
1999-12-03,26.5709404253,0,0
1999-12-02,26.5709404253,0,0
1999-12-01,26.5709404253,0,0
1999-11-30,26.5709404253,0,0
1999-11-29,26.5709404253,0.038104,0.037172
1999-11-26,26.4971555304,0,0
1999-11-25,26.4971555304,0,0
1999-11-24,26.4824897778,0,0
1999-11-23,26.4824897778,0,0
1999-11-22,26.4971555304,0,0
1999-11-19,26.4276200343,0,0
1999-11-18,26.4276200343,0,0
1999-11-17,26.3592128085,0.038365,0.037514
1999-11-16,26.2899837791,0.038469,0.03761
1999-11-15,26.2973121517,0.03847,0.037588
1999-11-12,26.3331832342,0.038403,0.037551
1999-11-11,26.2214612171,0.038582,0.037697
1999-11-10,26.229095411,0.03856,0.037696
1999-11-09,26.3416458787,0,0
1999-11-08,26.3416458787,0,0
1999-11-05,26.3416458787,0,0
1999-11-04,26.3416458787,0,0
1999-11-03,26.3416458787,0.038394,0.037536
1999-11-02,26.3331832342,0.038403,0.037551
1999-11-01,26.1963204648,0.038619,0.037733
1999-10-29,26.1619845435,0,0
1999-10-28,26.1210501707,0.03873,0.037842
1999-10-27,25.8343193432,0.039172,0.03825
1999-10-26,25.7324086821,0,0
1999-10-25,25.7324086821,0,0
1999-10-22,25.7983293002,0.039193,0.038336
1999-10-21,25.8163117784,0,0
1999-10-20,25.8163117784,0,0
1999-10-19,25.8163117784,0.039216,0.03826
1999-10-18,25.7983293002,0,0
1999-10-15,25.7983293002,0,0
1999-10-14,25.7983293002,0.039193,0.038336
1999-10-13,25.8163117784,0,0
1999-10-12,25.8163117784,0,0
1999-10-11,25.8163117784,0,0
1999-10-08,25.8163117784,0.039216,0.03826
1999-10-07,25.748111376,0.03927,0.03841
1999-10-06,25.7578606551,0,0
1999-10-05,25.8163117784,0.039216,0.03826
1999-10-04,25.6732818156,0.039384,0.038522
1999-10-01,25.3917309289,0.039844,0.038927
1999-09-30,25.1665395756,0.040225,0.039251
1999-09-29,25.1481224412,0.04025,0.039285
1999-09-28,25.2113340073,0.040154,0.039182
1999-09-27,25.3021711793,0,0
1999-09-24,25.3550981496,0,0
1999-09-23,25.3389078931,0.039958,0.038978
1999-09-22,25.4063749676,0,0
1999-09-21,25.4063749676,0,0
1999-09-20,25.4931002924,0.03968,0.038778
1999-09-17,25.5240078818,0,0
1999-09-16,25.4931002924,0,0
1999-09-15,25.4931002924,0.03968,0.038778
1999-09-14,25.6790174181,0,0
1999-09-13,25.9104276516,0.039074,0.038121
1999-09-10,25.9455195979,0.039013,0.038077
1999-09-09,25.7983293002,0,0
1999-09-08,25.7983293002,0,0
1999-09-07,25.7983293002,0.039193,0.038336
1999-09-06,25.8633175395,0.039145,0.03819
1999-09-03,25.8825295514,0.039099,0.038179
1999-09-02,25.4696605404,0.03975,0.038781
1999-09-01,24.8860839507,0,0
1999-08-31,24.8860839507,0,0
1999-08-30,24.8860839507,0,0
1999-08-27,24.8860839507,0,0
1999-08-26,24.9319358152,0.040583,0.039641
1999-08-25,24.8619540004,0,0
1999-08-24,24.8619540004,0,0
1999-08-23,24.8619540004,0,0
1999-08-20,24.8654159362,0,0
1999-08-19,24.7040455345,0,0
1999-08-18,24.6785008304,0,0
1999-08-17,24.8010952164,0,0
1999-08-16,24.9192615924,0.040627,0.039638
1999-08-13,24.7300101146,0,0
1999-08-12,24.7300101146,0.040914,0.039965
1999-08-11,24.293071616,0,0
1999-08-10,24.293071616,0,0
1999-08-09,24.293071616,0,0
1999-08-06,24.293071616,0,0
1999-08-05,24.293071616,0,0
1999-08-04,24.293071616,0.041657,0.040676
1999-08-03,24.2878793767,0.041659,0.040692
1999-08-02,24.2362550139,0,0
1999-07-30,24.3143948512,0,0
1999-07-29,24.3143948512,0,0
1999-07-28,24.3143948512,0,0
1999-07-27,24.3143948512,0,0
1999-07-26,24.3143948512,0.041621,0.040641
1999-07-23,24.3665904805,0,0
1999-07-22,24.3740737852,0,0
1999-07-21,24.3740737852,0,0
1999-07-20,24.3740737852,0,0
1999-07-19,24.3740737852,0,0
1999-07-16,24.3740737852,0.041511,0.040549
1999-07-15,24.4269438962,0,0
1999-07-14,24.4139432913,0,0
1999-07-13,24.4139432913,0,0
1999-07-12,24.4728547096,0,0
1999-07-09,24.5322918558,0.041223,0.040307
1999-07-08,24.5460213354,0,0
1999-07-07,24.5460213354,0,0
1999-07-06,24.5460213354,0,0
1999-07-05,24.4873571775,0.041299,0.040381
1999-07-02,24.4269438962,0,0
1999-07-01,24.3665904805,0,0
1999-06-30,24.3665904805,0,0
1999-06-29,24.3665904805,0,0
1999-06-28,24.3665904805,0,0
1999-06-25,24.3665904805,0,0
1999-06-24,24.3524678791,0.041548,0.040585
1999-06-23,24.4376887811,0,0
1999-06-22,24.4873571775,0.041299,0.040381
1999-06-21,24.4728547096,0,0
1999-06-18,24.4873571775,0,0
1999-06-17,24.4873571775,0,0
1999-06-16,24.4873571775,0.041299,0.040381
1999-06-15,24.4959348996,0,0
1999-06-14,24.522004821,0,0
1999-06-11,24.5652563753,0,0
1999-06-10,24.7282366789,0,0
1999-06-09,24.7282366789,0,0
1999-06-08,24.7282366789,0,0
1999-06-07,24.7282366789,0,0
1999-06-04,24.7282366789,0,0
1999-06-03,24.7282366789,0,0
1999-06-02,24.7282366789,0,0
1999-06-01,24.7282366789,0,0
1999-05-31,24.7282366789,0,0
1999-05-28,24.6674823381,0,0
1999-05-27,24.5827689539,0,0
1999-05-26,24.5773917489,0,0
1999-05-25,24.5773917489,0.041148,0.040233
1999-05-24,24.7392483227,0,0
1999-05-21,24.8379324905,0,0
1999-05-20,24.8538593073,0.040734,0.039742
1999-05-19,24.7899055505,0,0
1999-05-18,24.8010952164,0,0
1999-05-17,25.0732137843,0.040378,0.039395
1999-05-14,25.6376072934,0.039457,0.038559
1999-05-13,25.5879470534,0.039544,0.038623
1999-05-12,24.6985541466,0,0
1999-05-11,24.3093707762,0.041622,0.040656
1999-05-10,24.2083271804,0.041803,0.040819
1999-05-07,24.2201123813,0,0
1999-05-06,24.2201123813,0.041797,0.040785
1999-05-05,24.5652563753,0,0
1999-05-04,24.6799016753,0,0
1999-05-03,24.6799016753,0,0
1999-04-30,24.522004821,0,0
1999-04-29,24.518998546,0,0
1999-04-28,24.7750426131,0,0
1999-04-27,24.9545826596,0,0
1999-04-26,24.9545826596,0.040546,0.039605
1999-04-23,24.8974226188,0.040663,0.039673
1999-04-22,25.0103167557,0,0
1999-04-21,25.0103167557,0,0
1999-04-20,25.2158476559,0.040142,0.039179
1999-04-19,25.457859605,0,0
1999-04-16,25.6012452446,0,0
1999-04-15,25.7199661525,0,0
1999-04-14,25.8163117784,0.039216,0.03826
1999-04-13,25.8234451058,0.039155,0.038298
1999-04-12,26.0038797789,0.038916,0.038001
1999-04-09,26.1271241352,0.038711,0.037843
1999-04-08,25.9695066053,0.038977,0.038042
1999-04-07,25.8633175395,0.039145,0.03819
1999-04-06,25.9552168688,0.038989,0.038072
1999-04-05,26.1385289759,0.038725,0.037796
1999-04-02,26.2128694704,0.038582,0.037721
1999-04-01,25.6612914815,0.039445,0.038499
1999-03-31,24.9545826596,0.040546,0.039605
1999-03-30,25.0070019605,0.040485,0.039499
1999-03-29,25.8615116054,0,0
1999-03-26,26.938058628,0,0
1999-03-25,26.5394894333,0.038099,0.037265
1999-03-24,25.3053725837,0.039957,0.039083
1999-03-23,24.4503559972,0,0
1999-03-22,24.2083271804,0.041803,0.040819
1999-03-19,24.0349949527,0.042119,0.041099
1999-03-18,23.7960960125,0.042501,0.041552
1999-03-17,23.5439259026,0.042964,0.041989
1999-03-16,23.4958541565,0,0
1999-03-15,23.5075635586,0,0
1999-03-12,23.4525426074,0,0
1999-03-11,23.3771030626,0,0
1999-03-10,23.3771030626,0,0
1999-03-09,23.3502466954,0.04332,0.042338
1999-03-08,23.3561367081,0,0
1999-03-05,23.3561367081,0,0
1999-03-04,23.3561367081,0,0
1999-03-03,23.2133820505,0,0
1999-03-02,23.1288740864,0.043755,0.042723
1999-03-01,23.07390572,0,0
1999-02-26,23.07390572,0,0
1999-02-25,23.0210527527,0,0
1999-02-24,22.9693382304,0.044052,0.043026
1999-02-23,22.9556290646,0.044048,0.043082
1999-02-22,23.0269369108,0.043942,0.042919
1999-02-19,23.1155081944,0,0
1999-02-18,23.1155081944,0,0
1999-02-17,23.1096320947,0,0
1999-02-16,23.1096320947,0,0
1999-02-15,23.1096320947,0,0
1999-02-12,23.1096320947,0.043792,0.042759
1999-02-11,22.9803701678,0,0
1999-02-10,22.9391996513,0.044127,0.043066
1999-02-09,23.0823740683,0,0
1999-02-08,23.1867928028,0.043646,0.042616
1999-02-05,23.3197534636,0,0
1999-02-04,23.3197534636,0,0
1999-02-03,23.3771030626,0,0
1999-02-02,23.249974425,0.043507,0.04252
1999-02-01,23.1288740864,0.043755,0.042723
1999-01-29,23.0323996766,0,0
1999-01-28,22.9556290646,0.044048,0.043082
1999-01-27,23.0269369108,0,0
1999-01-26,23.0269369108,0.043942,0.042919
1999-01-25,23.1364192689,0,0
1999-01-22,23.1364192689,0,0
1999-01-21,23.1364192689,0,0
1999-01-20,23.3287297973,0,0
1999-01-19,23.4422067556,0,0
1999-01-18,23.1308000481,0.043731,0.04274
1999-01-15,22.7914513824,0,0
1999-01-14,22.6546234688,0.044687,0.043602
1999-01-13,22.7473834822,0,0
1999-01-12,23.220335441,0,0
1999-01-11,23.3981618404,0,0
1999-01-08,23.305677263,0.043423,0.042399
1999-01-07,23.1598889252,0,0
1999-01-06,22.9087726854,0,0
1999-01-05,22.1617943962,0,0
1999-01-04,21.4759104712,0.047118,0.046016
1999-01-01,21.4882781443,0,0
1998-12-31,21.4882781443,0.047073,0.046007
1998-12-30,21.3101933048,0.047484,0.046374
1998-12-29,21.1479531954,0.047861,0.046718
1998-12-28,21.1485793442,0,0
1998-12-25,20.663377057,0.048991,0.047805
1998-12-24,20.3758114667,0.049642,0.04852
1998-12-23,20.7483084942,0,0
1998-12-22,21.2662793368,0.047547,0.046505
1998-12-21,21.6701627863,0.046695,0.045604
1998-12-18,21.8314871172,0.046375,0.045243
1998-12-17,21.8615073509,0.046274,0.045218
1998-12-16,21.9529329118,0.046099,0.045012
1998-12-15,21.6181159812,0.046794,0.045727
1998-12-14,21.2360664859,0.047668,0.046518
1998-12-11,21.1131262417,0,0
1998-12-10,21.1131262417,0,0
1998-12-09,21.1131262417,0,0
1998-12-08,21.1131262417,0,0
1998-12-07,20.9057193867,0.048421,0.047253
1998-12-04,19.5586779898,0,0
1998-12-03,18.8150294455,0,0
1998-12-02,18.8150294455,0.053753,0.052551
1998-12-01,18.5847697812,0.054425,0.053197
1998-11-30,18.2630055428,0.055399,0.05412
1998-11-27,18.0420090138,0,0
1998-11-26,18.0420090138,0.056044,0.054815
1998-11-25,18.0370300226,0,0
1998-11-24,18.1908143664,0.055621,0.054332
1998-11-23,17.967353319,0,0
1998-11-20,17.8247082541,0.05677,0.055442
1998-11-19,18.2592040083,0,0
1998-11-18,18.5746207527,0.05446,0.053221
1998-11-17,18.6475318127,0,0
1998-11-16,18.5997719668,0.054429,0.053107
1998-11-13,17.9644160846,0.056332,0.055007
1998-11-12,16.9382718559,0.059702,0.058381
1998-11-11,16.1730385743,0,0
1998-11-10,16.2360593136,0,0
1998-11-09,16.1087663907,0.062835,0.06133
1998-11-06,15.7426517237,0.06424,0.062812
1998-11-05,15.4493600875,0,0
1998-11-04,15.7888088923,0.064084,0.062597
1998-11-03,16.0911143258,0,0
1998-11-02,16.4723207359,0,0
1998-10-30,16.6679167604,0,0
1998-10-29,16.6368036042,0,0
1998-10-28,16.8546806291,0,0
1998-10-27,16.9774963286,0.059559,0.058252
1998-10-26,16.8462476668,0,0
1998-10-23,16.8744188872,0,0
1998-10-22,17.078952582,0.059253,0.057858
1998-10-21,17.5608042848,0.057574,0.056323
1998-10-20,17.8936330875,0,0
1998-10-19,17.6719034407,0,0
1998-10-16,16.7367097972,0.060481,0.059026
1998-10-15,15.5378182728,0.065092,0.063634
1998-10-14,15.2371432794,0,0
1998-10-13,16.1532621513,0.06266,0.061163
1998-10-12,16.2133153474,0,0
1998-10-09,16.2789296929,0,0
1998-10-08,16.0633280646,0,0
1998-10-07,15.9711242074,0.063312,0.061921
1998-10-06,15.8574101678,0.063774,0.062358
1998-10-05,15.8469564335,0,0
1998-10-02,16.038672447,0.063046,0.061661
1998-10-01,16.0238178028,0,0
1998-09-30,15.9824321106,0.063294,0.061852
1998-09-29,16.1001817711,0.062824,0.061406
1998-09-28,16.0214559338,0,0
1998-09-25,15.9342996955,0,0
1998-09-24,15.9119876141,0,0
1998-09-23,16.1576469296,0,0
1998-09-22,17.314788041,0.058427,0.057089
1998-09-21,18.9297498055,0.053452,0.052209
1998-09-18,17.9305299547,0.056411,0.055138
1998-09-17,15.2466682218,0,0
1998-09-16,12.777625866,0.079132,0.077401
1998-09-15,10.624181274,0.09517,0.093091
1998-09-14,9.9313742042,0,0
1998-09-11,12.1787993896,0.083084,0.081147
1998-09-10,13.973955342,0.072455,0.070679
1998-09-09,17.3352587027,0.058402,0.056978
1998-09-08,22.6836067842,0,0
1998-09-07,21.6153590095,0.046784,0.045749
